Product,Brand,Quantity Sold,Region,Core Specification,Processor Specification,RAM,ROM,SSD,Price
1,11,4,3,4,1,4,512,0,135912
0,2,2,4,1,4,6,128,1024,70007
1,11,1,0,4,2,6,1,0,60398
1,8,9,1,4,0,12,64,0,89552
0,6,5,3,0,3,12,1,512,154955
1,14,8,4,4,0,6,1,0,144944
1,17,9,4,4,8,6,1,0,20026
1,17,10,2,4,8,8,64,0,59167
0,9,7,0,6,12,4,512,512,161811
1,1,10,1,4,2,4,64,0,148190
1,1,1,4,4,10,4,512,0,191338
0,5,6,0,7,13,32,256,256,35155
1,0,6,0,4,10,12,64,0,21190
0,16,7,2,0,3,32,64,256,67091
0,15,7,0,1,4,12,256,1024,53523
1,4,5,1,4,10,32,512,0,166245
1,1,2,4,4,10,12,128,0,91029
1,9,4,1,4,9,4,256,0,165888
1,1,2,2,4,0,16,256,0,90956
1,15,5,4,4,8,32,256,0,35540
0,15,1,4,0,3,16,1,2048,157254
1,8,5,3,4,2,32,256,0,34761
0,3,2,0,0,3,8,128,256,115100
1,13,4,0,4,0,4,128,0,93236
0,15,9,2,7,13,8,256,256,61045
0,8,10,2,7,13,32,1,256,104801
1,10,1,4,4,9,12,512,0,39353
1,0,2,2,4,8,8,256,0,141287
0,8,1,2,7,13,4,64,1024,54224
1,15,7,2,4,7,4,64,0,63303
1,18,5,1,4,9,32,256,0,119552
1,2,4,4,4,9,4,128,0,49766
1,10,5,3,4,1,12,512,0,37807
0,1,9,1,0,3,4,512,1024,23273
0,6,9,4,6,12,16,512,512,132198
1,10,9,0,4,8,8,128,0,74264
1,11,9,3,4,0,12,256,0,114050
1,4,1,3,4,1,16,512,0,164900
0,6,1,2,7,13,12,1,1024,79616
1,10,1,0,4,0,16,256,0,67952
1,16,7,2,4,9,12,1,0,92876
0,9,6,4,3,6,8,512,2048,7951
1,18,2,4,4,9,8,512,0,120369
0,3,9,3,2,5,4,256,512,98606
0,14,6,3,7,13,4,128,256,144475
1,10,4,0,4,7,8,128,0,79657
0,19,7,3,7,13,8,512,2048,123384
0,2,5,4,3,6,16,1,512,136321
0,14,5,1,0,3,32,256,2048,160444
1,7,10,1,4,10,8,1,0,169751
1,11,3,3,4,0,6,1,0,100671
1,11,4,3,4,10,4,256,0,41199
0,1,9,1,5,11,12,512,512,183187
1,10,5,0,4,9,12,1,0,58679
0,15,8,0,7,13,32,64,2048,25012
1,9,10,3,4,10,16,64,0,6683
0,5,6,0,2,5,4,64,512,89110
0,8,7,3,2,5,4,64,1024,144327
1,12,5,2,4,8,32,256,0,189549
0,7,3,1,8,14,4,1,512,16571
0,14,4,4,3,6,32,512,1024,130405
1,1,3,4,4,8,6,512,0,62743
1,17,4,2,4,0,12,256,0,96176
0,1,7,4,3,6,12,512,2048,159608
0,19,5,2,1,4,32,64,256,190121
0,0,7,2,0,3,8,512,512,95416
0,16,6,4,3,6,4,1,2048,146493
1,11,6,3,4,9,6,1,0,68224
1,18,2,1,4,1,8,1,0,150887
0,7,8,1,0,3,32,512,256,7453
1,0,7,3,4,1,16,1,0,149746
0,12,6,4,2,5,6,256,2048,151091
1,12,3,0,4,10,4,512,0,29696
0,8,5,3,3,6,4,256,256,109829
1,17,6,1,4,10,4,1,0,177885
0,1,10,4,0,3,8,256,256,165705
0,8,7,3,1,4,32,256,512,31153
1,11,7,0,4,1,32,256,0,77350
1,9,8,1,4,8,32,1,0,139838
0,14,4,1,3,6,8,1,256,173439
1,13,3,1,4,7,12,512,0,178861
1,9,7,3,4,0,8,128,0,33238
1,6,5,2,4,10,6,256,0,76323
1,19,7,2,4,7,6,1,0,190460
1,10,8,4,4,10,4,64,0,124813
1,16,8,2,4,2,12,512,0,187935
0,7,6,2,8,14,8,64,256,112978
1,17,4,4,4,10,16,1,0,107792
0,18,10,4,8,14,4,128,512,32191
0,2,3,1,0,3,6,1,512,130125
0,10,1,1,7,13,6,128,256,33631
0,7,6,2,8,14,6,512,2048,178408
1,15,1,1,4,1,16,128,0,147794
0,5,3,3,3,6,32,512,256,74105
0,11,1,4,0,3,12,256,512,83116
1,10,5,4,4,8,8,128,0,169203
1,14,1,3,4,0,4,1,0,65683
0,18,8,1,6,12,8,1,256,147208
0,15,1,0,5,11,8,64,256,22902
0,1,4,0,0,3,16,256,256,50990
0,6,8,2,3,6,16,64,512,55299
1,11,5,4,4,9,6,1,0,132278
1,19,9,4,4,10,12,1,0,89900
0,6,7,3,0,3,8,256,1024,160373
1,17,10,2,4,7,8,256,0,140459
0,17,1,0,2,5,16,64,256,89588
0,9,10,4,2,5,8,128,2048,83910
1,18,2,4,4,2,12,512,0,92843
1,14,6,2,4,8,16,64,0,75690
0,9,2,2,7,13,32,512,2048,146073
0,18,5,1,5,11,12,64,512,181638
1,1,9,3,4,10,8,1,0,101031
1,2,1,1,4,1,6,256,0,133800
0,11,7,3,8,14,8,512,1024,39907
0,1,5,2,5,11,8,1,1024,32629
0,10,4,1,2,5,32,64,2048,5420
0,15,2,0,7,13,4,128,512,53616
1,16,4,1,4,1,16,128,0,6014
0,4,7,1,2,5,8,256,2048,159780
0,12,8,4,6,12,32,512,1024,184045
1,12,3,3,4,0,16,128,0,180083
1,8,5,4,4,7,32,512,0,126788
0,5,8,3,1,4,16,512,2048,47567
1,12,2,1,4,7,4,256,0,105073
1,4,7,2,4,10,12,64,0,126790
0,17,9,1,3,6,32,128,256,114542
1,11,6,1,4,7,8,128,0,85337
1,0,9,1,4,2,8,128,0,33152
0,19,10,2,3,6,4,64,2048,83274
1,0,7,4,4,0,32,128,0,111453
1,13,8,3,4,2,32,64,0,101410
1,1,4,2,4,10,12,256,0,16757
1,17,9,2,4,1,12,256,0,106013
1,13,6,4,4,2,8,128,0,29240
1,13,10,3,4,7,12,64,0,46617
1,16,1,0,4,1,12,512,0,199379
0,3,2,1,3,6,16,1,512,10674
1,10,9,1,4,10,16,128,0,85362
0,0,3,2,2,5,4,64,256,107780
0,15,2,0,1,4,12,256,2048,140528
1,12,6,3,4,0,8,64,0,13830
1,15,3,3,4,10,8,256,0,38872
0,11,5,4,3,6,6,1,2048,75194
1,10,8,2,4,2,12,1,0,39845
0,16,10,4,2,5,16,512,256,42989
1,3,8,4,4,7,16,256,0,113189
1,11,9,1,4,0,12,512,0,100850
1,3,9,0,4,8,32,128,0,80177
0,9,3,1,5,11,6,512,256,24634
0,6,3,3,7,13,16,64,256,18445
1,3,8,2,4,9,8,128,0,124369
1,5,9,2,4,7,6,1,0,41338
0,17,4,0,6,12,12,1,1024,173168
0,2,5,1,2,5,32,128,1024,133290
0,10,6,2,2,5,4,1,2048,8333
1,19,6,2,4,7,8,64,0,129278
1,10,9,2,4,2,8,128,0,140322
1,6,8,4,4,2,4,1,0,111026
1,14,4,1,4,10,4,256,0,18216
0,18,4,0,1,4,8,1,2048,41873
0,18,5,2,8,14,32,1,1024,65507
0,17,9,4,5,11,6,512,512,76011
1,16,5,0,4,8,16,128,0,51750
1,8,2,3,4,1,16,128,0,73653
0,1,2,0,8,14,4,512,256,57698
1,11,2,4,4,7,6,1,0,62966
1,13,8,4,4,7,32,512,0,86275
1,3,3,2,4,9,16,128,0,166208
1,19,8,1,4,7,32,128,0,131794
1,13,5,1,4,9,8,128,0,25492
0,19,1,0,5,11,8,64,512,91738
1,3,9,3,4,7,8,256,0,140656
0,0,6,1,3,6,16,512,256,192991
1,2,2,0,4,8,4,64,0,80621
1,18,4,3,4,8,12,1,0,63430
0,8,5,4,5,11,16,256,256,112370
0,9,2,3,3,6,12,64,512,119880
0,2,5,2,8,14,12,512,256,40163
0,7,1,2,8,14,16,128,2048,130283
1,15,4,3,4,7,32,128,0,37864
1,11,7,3,4,7,6,128,0,77583
1,16,4,0,4,1,12,1,0,139608
1,0,2,4,4,1,16,512,0,138696
0,12,4,4,5,11,8,512,1024,93532
0,10,4,0,8,14,6,64,2048,46308
0,10,2,0,7,13,32,256,2048,40003
0,15,2,0,0,3,6,128,1024,84057
1,5,10,2,4,10,4,512,0,114053
1,8,1,4,4,8,32,128,0,151917
1,15,10,4,4,7,4,128,0,118686
0,15,7,3,7,13,32,256,256,90112
1,1,5,3,4,7,16,64,0,52275
0,9,2,4,0,3,12,256,512,181149
1,16,3,2,4,7,16,64,0,133557
0,2,1,4,2,5,8,1,2048,159317
1,12,4,3,4,0,6,64,0,16028
1,6,4,4,4,1,32,1,0,171004
0,19,1,3,6,12,32,64,256,31697
1,11,6,3,4,7,4,512,0,198068
0,12,8,0,5,11,4,1,2048,130943
0,13,2,0,2,5,32,256,512,32716
1,7,2,3,4,8,12,512,0,164833
1,12,6,2,4,1,4,256,0,86843
1,7,8,2,4,1,6,1,0,60619
0,4,6,2,2,5,32,128,512,38670
1,19,4,3,4,7,6,512,0,144642
0,10,9,2,5,11,4,512,256,172989
1,9,5,1,4,1,16,64,0,189709
0,10,2,4,2,5,4,1,1024,189344
0,6,6,3,7,13,12,1,1024,169076
1,19,7,2,4,2,12,64,0,195136
1,10,2,4,4,0,6,128,0,89022
1,11,10,3,4,2,12,128,0,180134
1,9,10,1,4,9,16,256,0,149958
0,19,4,1,5,11,32,64,512,159568
1,1,9,1,4,7,4,256,0,57526
0,8,1,4,0,3,16,512,256,67523
1,7,7,4,4,0,6,128,0,94321
0,1,9,0,1,4,6,128,1024,178877
0,2,7,1,6,12,16,512,2048,145015
1,10,10,1,4,2,6,512,0,79199
1,5,8,0,4,10,12,256,0,99440
1,6,1,2,4,8,8,1,0,74331
0,19,9,0,5,11,32,512,256,70947
1,7,10,4,4,0,16,64,0,139028
0,2,3,4,2,5,4,512,256,10843
0,8,2,0,7,13,32,128,1024,60545
0,13,4,2,5,11,32,512,1024,7133
0,19,1,2,5,11,4,512,2048,149573
1,8,8,1,4,0,6,512,0,126332
1,15,10,3,4,10,8,256,0,132623
0,12,2,1,8,14,8,512,1024,42104
0,15,2,2,0,3,16,512,1024,32390
1,5,6,2,4,1,32,512,0,102351
1,18,2,3,4,8,32,128,0,30377
1,5,2,3,4,1,12,64,0,83024
1,16,10,3,4,10,16,128,0,52191
1,10,2,4,4,0,4,64,0,140500
1,2,2,3,4,7,8,128,0,144719
0,19,9,2,5,11,6,512,512,189227
1,13,10,2,4,7,32,128,0,170165
0,16,4,3,1,4,6,1,1024,92541
0,6,1,1,7,13,32,512,1024,138936
1,10,3,3,4,9,6,512,0,50187
0,14,10,3,5,11,8,1,2048,144687
0,8,3,2,3,6,8,512,256,29191
1,8,5,3,4,10,8,128,0,131395
1,16,2,2,4,1,4,512,0,120745
0,9,5,3,1,4,32,256,2048,151462
1,15,5,0,4,9,32,128,0,12597
0,5,5,0,1,4,8,256,512,49993
0,3,6,1,3,6,32,1,1024,7143
0,3,6,4,6,12,32,256,1024,5984
1,8,8,3,4,10,6,128,0,160470
0,14,8,2,7,13,32,512,512,99484
0,5,8,1,0,3,6,128,2048,109846
1,4,2,4,4,7,6,128,0,51671
0,4,9,3,3,6,6,128,2048,199697
0,8,8,1,2,5,6,512,512,87193
1,19,7,2,4,1,4,128,0,157874
0,5,3,3,2,5,4,64,256,104358
1,9,9,1,4,1,8,256,0,191522
1,5,6,4,4,2,6,1,0,75807
1,7,7,3,4,9,12,1,0,151467
0,2,10,3,2,5,32,256,1024,172882
0,1,1,0,7,13,8,512,256,43695
0,7,2,0,0,3,8,128,256,154795
0,16,5,0,2,5,6,1,256,166925
0,12,3,3,3,6,4,1,2048,91459
0,5,2,0,6,12,8,64,2048,95514
0,4,3,4,0,3,4,1,1024,87652
0,17,8,2,8,14,4,128,512,14550
1,2,4,3,4,0,12,1,0,150973
1,3,7,2,4,7,8,128,0,7235
0,18,4,2,6,12,32,512,512,189000
0,8,9,0,3,6,8,512,256,53773
0,16,9,0,7,13,12,1,512,112590
0,11,1,4,1,4,32,128,512,57641
0,19,9,0,1,4,16,64,2048,141731
1,14,8,2,4,7,4,256,0,8669
1,15,6,2,4,1,6,128,0,165765
0,16,4,1,6,12,8,512,256,23473
0,12,7,2,6,12,8,256,512,109024
1,9,4,4,4,0,6,256,0,34832
0,18,7,2,3,6,8,256,512,155856
1,2,1,4,4,2,6,64,0,12466
1,10,9,1,4,1,16,256,0,169195
1,4,10,3,4,10,12,512,0,54854
0,17,4,1,3,6,32,512,256,53335
1,3,8,1,4,10,6,64,0,8369
1,6,6,2,4,7,16,1,0,92782
0,11,7,0,1,4,6,256,2048,133065
1,1,5,2,4,8,4,64,0,114737
1,15,4,1,4,1,16,64,0,184411
0,10,4,2,0,3,12,256,512,186872
0,1,1,0,5,11,6,128,256,69022
0,10,1,0,6,12,12,256,256,73000
0,19,8,2,8,14,4,1,512,84688
0,4,10,3,1,4,32,1,512,187716
1,2,4,4,4,0,16,512,0,154095
0,8,8,1,0,3,16,512,2048,66241
0,18,2,0,6,12,4,256,256,187854
1,6,3,1,4,10,4,64,0,85364
0,6,4,0,6,12,6,128,2048,61980
1,2,10,3,4,2,32,512,0,51473
0,6,6,1,6,12,6,128,1024,15473
1,1,9,0,4,7,32,512,0,153099
0,1,10,2,6,12,4,64,512,133433
1,15,3,4,4,10,12,128,0,128824
0,15,1,2,7,13,32,1,1024,85834
0,12,2,3,7,13,4,128,2048,136356
1,19,8,2,4,7,32,512,0,17213
0,2,2,4,3,6,12,256,2048,120841
1,13,10,0,4,9,32,512,0,10330
0,19,5,4,6,12,12,512,256,52310
0,16,8,1,7,13,6,512,512,134995
0,17,9,2,1,4,12,512,1024,154792
1,8,4,3,4,7,12,128,0,88483
0,9,4,0,6,12,4,128,2048,34807
0,12,1,4,0,3,16,1,256,43142
0,1,9,1,8,14,4,256,2048,161170
1,7,2,1,4,1,4,1,0,129112
0,14,8,2,3,6,8,64,512,31935
1,9,4,2,4,7,8,64,0,63227
1,4,3,4,4,8,12,64,0,37630
0,0,1,1,3,6,16,256,1024,60646
0,8,2,0,3,6,32,128,512,54168
0,1,10,1,8,14,12,256,2048,44810
0,1,6,4,2,5,16,64,256,174806
0,18,1,0,2,5,12,1,2048,65062
0,8,3,1,3,6,12,1,1024,102992
1,16,8,3,4,7,32,64,0,133249
1,6,4,4,4,8,8,1,0,9717
0,13,4,1,3,6,16,512,1024,124300
0,7,3,2,1,4,12,1,256,11314
0,0,5,0,2,5,16,512,512,71511
1,12,10,1,4,7,8,64,0,71570
0,10,3,1,1,4,6,128,2048,70058
1,3,4,2,4,9,4,128,0,63973
0,17,1,1,7,13,32,512,1024,13658
1,17,8,1,4,8,8,1,0,128969
0,18,10,1,0,3,32,512,1024,109471
1,16,6,2,4,2,8,64,0,10621
1,17,6,0,4,10,32,512,0,105370
0,4,5,3,3,6,32,256,256,165819
1,16,2,2,4,8,12,512,0,112331
1,18,3,2,4,7,12,1,0,137682
0,14,4,2,1,4,6,128,1024,22319
1,7,4,0,4,1,8,64,0,37606
1,6,8,4,4,10,6,64,0,143552
0,7,7,4,2,5,16,64,512,46982
0,17,1,2,1,4,4,1,512,14112
1,14,3,2,4,9,6,64,0,17127
0,7,8,4,2,5,6,512,512,35385
0,8,10,1,1,4,16,512,2048,136276
0,10,2,0,6,12,32,64,512,158285
0,15,2,1,1,4,6,128,256,49063
1,5,2,1,4,8,6,64,0,169597
1,15,1,1,4,7,12,512,0,190310
0,10,3,1,2,5,32,512,1024,9751
1,9,3,3,4,0,4,128,0,38618
1,14,7,0,4,7,8,1,0,110508
1,6,10,2,4,2,12,128,0,28467
0,5,8,3,7,13,16,1,1024,61591
0,15,10,0,7,13,12,512,256,93762
0,10,3,4,7,13,8,256,256,132987
0,0,3,1,2,5,12,512,1024,195799
0,4,6,0,3,6,16,256,256,110153
1,13,3,1,4,8,16,512,0,191707
0,0,2,4,5,11,4,256,256,164411
0,1,10,3,1,4,4,128,512,63325
1,17,4,4,4,9,4,512,0,48881
0,18,7,2,8,14,32,1,2048,51913
1,18,10,1,4,0,8,64,0,129553
0,8,10,4,5,11,32,64,256,21672
1,8,7,1,4,9,16,256,0,39348
1,2,4,0,4,9,4,128,0,11092
1,8,8,4,4,2,32,1,0,180691
0,7,1,0,2,5,32,1,256,72480
0,13,4,2,7,13,16,256,256,31434
0,14,9,3,1,4,6,128,256,7294
0,8,7,2,7,13,8,1,1024,78248
1,8,1,2,4,2,6,256,0,89284
1,13,2,0,4,7,12,1,0,185211
0,16,5,4,6,12,6,256,1024,147691
1,6,1,0,4,1,32,256,0,73623
0,7,2,2,0,3,16,128,256,179281
0,5,10,2,3,6,16,64,2048,32641
0,0,5,4,5,11,12,1,1024,126339
0,12,8,2,3,6,4,1,512,21641
0,1,8,3,6,12,8,128,2048,56985
0,13,2,0,8,14,4,512,2048,120005
1,13,5,1,4,8,12,512,0,36471
0,0,6,2,0,3,32,64,2048,181988
0,18,2,1,1,4,32,512,2048,27378
0,17,10,0,0,3,16,512,512,134743
0,0,10,0,1,4,32,64,256,108123
1,10,1,0,4,10,6,512,0,133327
1,0,5,4,4,10,12,128,0,76857
0,14,3,1,6,12,32,64,1024,30683
1,11,3,3,4,1,4,128,0,114038
1,19,1,1,4,0,16,64,0,134123
0,19,9,1,3,6,32,128,512,40048
0,3,7,3,0,3,8,64,512,12706
0,5,1,3,7,13,4,64,1024,135533
0,13,6,2,1,4,32,512,2048,85995
0,2,2,3,7,13,8,64,256,32334
0,18,8,0,7,13,32,128,2048,40775
1,10,9,3,4,9,16,512,0,32858
0,3,5,3,7,13,4,1,256,125280
1,15,8,3,4,8,16,64,0,168314
1,15,9,3,4,8,16,1,0,150712
1,10,3,2,4,8,32,512,0,83181
1,1,2,3,4,8,8,512,0,162646
1,15,1,2,4,9,12,256,0,154312
1,14,7,4,4,9,4,256,0,21453
1,9,4,0,4,1,12,256,0,172815
1,8,6,4,4,1,6,64,0,34965
0,10,6,1,8,14,8,64,512,138285
0,4,4,2,0,3,8,64,256,145770
0,13,6,1,1,4,16,256,1024,96374
0,9,5,1,2,5,12,1,512,37268
0,3,8,1,0,3,8,512,1024,112433
1,4,7,2,4,9,12,1,0,10881
1,4,4,4,4,7,12,128,0,191130
1,3,5,4,4,2,12,128,0,92012
1,9,2,1,4,1,4,64,0,27823
0,14,10,0,6,12,8,256,1024,47886
0,7,10,2,8,14,4,128,512,11056
1,15,10,4,4,10,32,1,0,118126
1,2,1,3,4,7,32,256,0,41549
1,1,10,0,4,8,12,512,0,133599
1,8,7,0,4,9,32,128,0,91311
0,10,2,0,5,11,12,512,512,122544
1,19,5,0,4,8,4,256,0,147972
1,17,9,3,4,7,6,256,0,135886
0,3,4,4,3,6,32,256,1024,46618
1,0,10,3,4,10,12,128,0,20380
0,0,9,1,8,14,4,256,2048,145096
0,9,5,1,0,3,16,256,256,26005
0,14,5,0,7,13,4,256,512,43228
0,12,6,3,6,12,32,128,256,175899
1,16,5,0,4,7,12,1,0,140606
1,18,7,3,4,0,8,64,0,31417
0,1,3,0,0,3,6,128,1024,195928
1,19,4,1,4,1,16,64,0,113761
1,8,9,2,4,2,32,128,0,181212
0,12,9,1,3,6,4,64,1024,191246
1,3,10,4,4,8,6,1,0,120964
1,9,7,1,4,1,16,256,0,110358
1,4,4,1,4,0,32,512,0,132727
0,4,4,1,1,4,16,128,2048,152681
1,7,1,4,4,0,4,1,0,115067
1,7,5,1,4,9,12,512,0,159157
0,16,7,2,0,3,16,1,2048,116426
0,19,9,1,2,5,16,256,512,73853
0,5,4,3,0,3,16,64,256,124267
0,3,8,0,1,4,32,64,256,132152
0,15,5,3,1,4,32,512,1024,46554
0,18,10,0,3,6,32,64,2048,90649
0,7,9,1,3,6,4,64,2048,92296
0,7,4,1,3,6,16,1,1024,156427
1,12,8,1,4,1,32,128,0,148282
1,18,7,4,4,10,16,256,0,90751
1,10,3,2,4,9,12,128,0,82613
1,9,7,3,4,7,32,128,0,22512
0,1,2,3,3,6,4,128,256,10177
1,4,10,2,4,8,32,1,0,76204
1,0,3,3,4,8,16,512,0,129187
0,8,10,0,8,14,4,512,256,128832
0,9,7,4,0,3,4,64,512,10089
1,3,2,2,4,9,4,1,0,155143
0,4,6,0,1,4,6,512,256,22903
0,5,5,2,8,14,6,1,2048,59108
0,2,10,4,2,5,16,256,256,131954
0,16,5,0,0,3,16,1,512,141800
0,7,10,3,3,6,16,64,2048,107594
0,18,7,3,8,14,6,512,512,30777
1,10,5,1,4,0,8,1,0,192904
0,16,8,0,1,4,6,64,2048,52078
0,1,2,1,2,5,6,64,1024,52859
0,7,5,2,8,14,12,64,1024,178907
1,18,1,2,4,7,4,128,0,85889
0,9,5,0,7,13,6,1,2048,195058
1,0,4,4,4,0,8,256,0,90938
1,14,3,3,4,10,16,1,0,135303
0,17,7,0,3,6,8,256,512,106507
0,11,2,2,1,4,12,256,512,12538
0,18,10,0,2,5,12,256,256,59618
0,0,10,0,2,5,4,128,2048,84493
1,9,4,3,4,1,4,512,0,150889
1,15,9,1,4,8,32,1,0,19442
0,11,3,0,2,5,6,1,256,20401
1,18,10,2,4,8,6,64,0,32382
0,17,9,4,1,4,12,128,256,75646
0,0,5,0,0,3,4,1,2048,18308
1,5,7,0,4,7,4,256,0,161887
1,13,7,3,4,7,4,256,0,28434
1,2,8,4,4,9,6,1,0,148757
1,5,2,2,4,1,12,1,0,119901
0,4,7,3,6,12,32,64,512,40741
0,8,4,0,0,3,32,128,512,60310
1,3,5,0,4,1,6,1,0,55727
1,13,7,1,4,0,32,128,0,86752
1,2,2,3,4,10,12,1,0,109762
1,3,6,2,4,10,4,64,0,41131
0,5,10,0,7,13,6,128,1024,120828
0,18,9,4,6,12,6,256,2048,66020
1,4,7,0,4,10,6,64,0,58620
0,0,10,4,8,14,12,1,1024,145531
0,0,9,4,6,12,6,512,256,49095
0,14,9,3,8,14,12,64,2048,64770
1,5,5,1,4,7,12,128,0,56276
1,10,4,4,4,2,4,64,0,148499
0,11,5,3,1,4,12,64,2048,102588
1,5,10,1,4,7,8,512,0,77062
1,14,3,0,4,7,8,128,0,46803
0,9,8,0,3,6,16,256,2048,143961
1,18,10,2,4,0,4,128,0,78409
0,2,10,1,7,13,4,1,1024,20933
1,7,9,0,4,9,16,128,0,24790
1,10,1,2,4,9,32,256,0,154390
1,5,5,4,4,1,12,128,0,29885
0,9,2,2,5,11,8,64,512,32378
1,2,6,0,4,10,8,256,0,25512
0,8,6,4,0,3,8,64,2048,40230
1,1,8,2,4,9,4,512,0,14714
1,0,1,2,4,10,12,64,0,119875
1,7,5,2,4,2,32,128,0,79876
1,8,10,4,4,9,4,512,0,24845
0,17,3,1,6,12,8,128,256,99181
1,0,10,1,4,0,6,64,0,152155
1,12,10,0,4,10,12,128,0,151268
1,13,10,4,4,2,4,512,0,183826
0,19,1,2,7,13,4,128,512,136564
1,14,1,2,4,0,6,1,0,153384
0,6,5,2,2,5,32,128,512,30675
1,4,8,0,4,7,16,64,0,20226
0,11,3,2,1,4,4,512,512,78044
0,17,6,0,6,12,12,512,1024,93454
0,3,3,1,2,5,4,256,512,91279
0,11,5,4,5,11,16,64,2048,110008
1,9,8,3,4,2,12,64,0,191707
1,18,6,0,4,8,4,128,0,103073
0,18,2,1,5,11,32,128,256,128081
1,11,3,0,4,9,4,64,0,125939
0,9,6,2,5,11,4,256,512,124285
0,12,2,0,5,11,4,256,512,14952
0,6,5,2,0,3,12,256,1024,168524
1,16,5,4,4,8,12,64,0,112089
0,1,3,4,3,6,8,64,256,111957
0,4,6,2,0,3,4,128,2048,138273
0,18,1,4,0,3,4,512,512,88537
0,5,1,0,3,6,32,64,2048,31955
0,3,2,2,0,3,32,512,1024,157862
1,6,3,1,4,8,16,1,0,26356
0,3,7,1,7,13,32,512,512,158824
1,18,3,1,4,7,12,64,0,155671
0,8,4,1,8,14,6,1,2048,169967
0,3,3,3,6,12,12,64,1024,18827
0,15,5,1,8,14,12,64,1024,148988
1,10,8,3,4,0,6,256,0,86793
1,17,8,2,4,10,32,64,0,188837
1,3,5,0,4,2,4,1,0,148481
0,9,8,3,3,6,12,128,1024,34456
1,5,9,0,4,8,12,512,0,159006
0,9,7,1,3,6,8,256,512,9972
1,14,4,0,4,2,32,64,0,35736
0,13,1,2,2,5,32,64,512,159548
0,0,10,3,8,14,32,128,512,135661
0,7,3,3,5,11,6,512,512,56247
0,16,10,3,1,4,16,512,512,153592
1,14,4,3,4,1,12,1,0,57118
0,17,9,3,2,5,16,128,256,101789
1,6,10,3,4,7,16,1,0,69996
1,16,6,1,4,2,16,128,0,124756
0,0,10,2,8,14,6,128,2048,13122
1,19,9,3,4,0,6,1,0,167819
1,11,9,2,4,2,32,128,0,80970
0,1,6,0,3,6,6,1,512,48295
1,19,7,1,4,2,6,512,0,111695
0,19,10,4,3,6,6,1,2048,99649
1,17,7,4,4,0,8,128,0,95263
1,14,8,1,4,9,8,512,0,19993
1,11,4,1,4,0,4,64,0,145565
1,7,8,0,4,8,16,256,0,190664
0,0,2,0,7,13,4,1,256,131044
1,17,10,2,4,1,32,128,0,163659
1,18,1,1,4,10,16,128,0,55741
1,13,5,4,4,2,12,256,0,74243
1,1,9,1,4,8,32,256,0,32569
0,11,8,3,8,14,4,512,2048,21696
1,14,3,0,4,7,8,64,0,66077
0,18,4,2,2,5,32,512,1024,195973
0,19,2,1,1,4,8,128,512,23636
1,16,6,2,4,0,16,256,0,136958
1,15,5,3,4,9,32,512,0,137570
1,18,5,3,4,9,32,512,0,70413
0,0,1,1,8,14,12,128,1024,114251
1,11,2,3,4,1,16,256,0,187424
0,19,8,0,5,11,12,128,512,67084
1,4,8,3,4,7,16,256,0,97457
1,12,8,4,4,0,4,256,0,136126
0,16,3,4,6,12,16,256,512,60639
1,0,6,1,4,0,16,512,0,75602
0,11,7,0,0,3,12,128,256,156939
0,13,9,3,3,6,32,64,2048,99414
1,3,6,0,4,9,32,512,0,136664
0,7,6,3,6,12,16,1,256,132672
1,8,6,4,4,8,32,1,0,142476
1,5,10,0,4,7,12,128,0,67402
1,8,10,1,4,7,12,256,0,141732
1,19,2,1,4,7,8,64,0,133848
0,15,1,2,8,14,4,1,2048,88023
1,9,3,4,4,1,4,512,0,115890
0,8,4,1,8,14,16,128,1024,10942
0,19,3,1,0,3,8,1,256,161593
1,15,8,0,4,9,16,512,0,197776
0,9,9,0,8,14,16,1,256,127205
0,19,9,0,6,12,6,128,2048,147483
0,16,3,4,7,13,16,128,2048,121179
1,10,3,1,4,7,12,128,0,196022
1,7,6,2,4,2,32,64,0,156572
0,7,2,0,8,14,8,64,2048,158821
1,18,2,1,4,7,4,128,0,96843
0,12,6,3,5,11,12,128,256,8121
0,1,10,4,8,14,32,1,512,13724
0,17,4,1,3,6,8,128,1024,14615
0,7,9,0,0,3,4,512,2048,162906
0,7,10,0,8,14,16,128,512,99031
1,0,8,2,4,0,8,512,0,84395
0,17,1,4,1,4,32,128,1024,41994
0,3,6,2,7,13,4,256,512,25000
1,1,3,3,4,0,4,512,0,196117
0,8,9,3,0,3,32,128,1024,178345
0,5,5,1,0,3,16,256,2048,80330
0,11,1,2,1,4,16,256,1024,20236
0,8,3,4,2,5,32,512,1024,154901
0,11,7,3,8,14,4,128,256,63251
0,3,2,0,3,6,12,128,256,126514
1,8,10,0,4,1,6,64,0,75326
1,2,1,3,4,9,16,1,0,145425
1,16,10,1,4,10,4,1,0,194634
0,13,2,0,5,11,32,256,512,104192
1,5,8,1,4,10,16,128,0,48450
1,11,7,4,4,0,12,64,0,95237
0,16,9,0,6,12,12,1,512,106149
1,3,10,3,4,8,6,1,0,192519
1,5,7,0,4,10,8,128,0,8765
0,13,4,2,0,3,8,256,2048,64825
1,4,7,2,4,9,32,64,0,76696
1,11,3,4,4,10,16,1,0,77343
0,3,4,2,6,12,4,256,256,172197
0,4,7,2,5,11,16,1,512,114229
0,12,8,1,8,14,12,128,2048,103334
0,3,6,1,3,6,32,256,2048,170994
